t,s	beta=200, m=067,  v=30m/s
1.58587E+01	-1.65086E-02
1.58619E+01	-1.64426E-02
1.58650E+01	-1.63742E-02
1.58682E+01	-1.63033E-02
1.58721E+01	-1.62136E-02
1.58760E+01	-1.61204E-02
1.58799E+01	-1.60237E-02
1.58838E+01	-1.59236E-02
1.58875E+01	-1.58242E-02
1.58913E+01	-1.57217E-02
1.58950E+01	-1.56163E-02
1.58988E+01	-1.55079E-02
1.59013E+01	-1.54311E-02
1.59039E+01	-1.53530E-02
1.59065E+01	-1.52736E-02
1.59091E+01	-1.51930E-02
1.59117E+01	-1.51112E-02
1.59143E+01	-1.50284E-02
1.59169E+01	-1.49445E-02
1.59195E+01	-1.48598E-02
1.59218E+01	-1.47826E-02
1.59242E+01	-1.47048E-02
1.59265E+01	-1.46263E-02
1.59289E+01	-1.45472E-02
1.59308E+01	-1.44793E-02
1.59328E+01	-1.44110E-02
1.59348E+01	-1.43422E-02
1.59368E+01	-1.42729E-02
1.59386E+01	-1.42101E-02
1.59404E+01	-1.41469E-02
1.59422E+01	-1.40835E-02
1.59440E+01	-1.40197E-02
1.59458E+01	-1.39555E-02
1.59476E+01	-1.38911E-02
1.59494E+01	-1.38263E-02
1.59512E+01	-1.37612E-02
1.59536E+01	-1.36721E-02
1.59561E+01	-1.35825E-02
1.59585E+01	-1.34923E-02
1.59610E+01	-1.34016E-02
1.59655E+01	-1.32337E-02
1.59699E+01	-1.30642E-02
1.59744E+01	-1.28932E-02
1.59789E+01	-1.27209E-02
1.59801E+01	-1.26736E-02
1.59814E+01	-1.26262E-02
1.59826E+01	-1.25787E-02
1.59838E+01	-1.25312E-02
1.59850E+01	-1.24835E-02
1.59863E+01	-1.24358E-02
1.59875E+01	-1.23880E-02
1.59887E+01	-1.23402E-02
1.59898E+01	-1.22977E-02
1.59909E+01	-1.22553E-02
1.59920E+01	-1.22127E-02
1.59931E+01	-1.21701E-02
1.59955E+01	-1.20728E-02
1.59980E+01	-1.19751E-02
1.60005E+01	-1.18772E-02
1.60030E+01	-1.17788E-02
1.60053E+01	-1.16844E-02
1.60077E+01	-1.15896E-02
1.60101E+01	-1.14941E-02
1.60124E+01	-1.13981E-02
1.60148E+01	-1.13014E-02
1.60172E+01	-1.12041E-02
1.60195E+01	-1.11062E-02
1.60219E+01	-1.10076E-02
1.60250E+01	-1.08778E-02
1.60281E+01	-1.07471E-02
1.60312E+01	-1.06155E-02
1.60343E+01	-1.04831E-02
1.60378E+01	-1.03298E-02
1.60414E+01	-1.01760E-02
1.60449E+01	-1.00218E-02
1.60485E+01	-9.86759E-03
1.60527E+01	-9.68377E-03
1.60570E+01	-9.50024E-03
1.60612E+01	-9.31721E-03
1.60655E+01	-9.13485E-03
1.60708E+01	-8.90507E-03
1.60762E+01	-8.67698E-03
1.60816E+01	-8.45092E-03
1.60870E+01	-8.22724E-03
1.60902E+01	-8.09305E-03
1.60935E+01	-7.95994E-03
1.60967E+01	-7.82798E-03
1.61000E+01	-7.69720E-03
1.61032E+01	-7.56764E-03
1.61065E+01	-7.43931E-03
1.61098E+01	-7.31226E-03
1.61130E+01	-7.18651E-03
1.61168E+01	-7.04162E-03
1.61206E+01	-6.89869E-03
1.61244E+01	-6.75797E-03
1.61282E+01	-6.61962E-03
1.61320E+01	-6.48382E-03
1.61358E+01	-6.35085E-03
1.61396E+01	-6.22101E-03
1.61434E+01	-6.09456E-03
1.61456E+01	-6.02090E-03
1.61479E+01	-5.94859E-03
1.61502E+01	-5.87770E-03
1.61524E+01	-5.80826E-03
1.61547E+01	-5.74034E-03
1.61569E+01	-5.67399E-03
1.61592E+01	-5.60924E-03
1.61615E+01	-5.54614E-03
1.61642E+01	-5.47168E-03
1.61670E+01	-5.39976E-03
1.61697E+01	-5.33040E-03
1.61725E+01	-5.26364E-03
1.61752E+01	-5.19950E-03
1.61780E+01	-5.13797E-03
1.61807E+01	-5.07905E-03
1.61835E+01	-5.02273E-03
1.61852E+01	-4.98952E-03
1.61868E+01	-4.95728E-03
1.61885E+01	-4.92599E-03
1.61902E+01	-4.89565E-03
1.61919E+01	-4.86626E-03
1.61936E+01	-4.83782E-03
1.61953E+01	-4.81030E-03
1.61970E+01	-4.78371E-03
1.61990E+01	-4.75268E-03
1.62010E+01	-4.72298E-03
1.62031E+01	-4.69457E-03
1.62051E+01	-4.66744E-03
1.62076E+01	-4.63643E-03
1.62100E+01	-4.60717E-03
1.62125E+01	-4.57964E-03
1.62150E+01	-4.55374E-03
1.62174E+01	-4.52940E-03
1.62199E+01	-4.50654E-03
1.62224E+01	-4.48511E-03
1.62248E+01	-4.46507E-03
1.62269E+01	-4.44915E-03
1.62290E+01	-4.43425E-03
1.62311E+01	-4.42040E-03
1.62332E+01	-4.40758E-03
1.62351E+01	-4.39669E-03
1.62370E+01	-4.38671E-03
1.62390E+01	-4.37766E-03
1.62409E+01	-4.36955E-03
1.62421E+01	-4.36494E-03
1.62433E+01	-4.36072E-03
1.62445E+01	-4.35688E-03
1.62457E+01	-4.35342E-03
1.62470E+01	-4.35034E-03
1.62482E+01	-4.34764E-03
1.62494E+01	-4.34532E-03
1.62506E+01	-4.34337E-03
1.62530E+01	-4.34063E-03
1.62553E+01	-4.33926E-03
1.62577E+01	-4.33924E-03
1.62601E+01	-4.34052E-03
1.62624E+01	-4.34307E-03
1.62648E+01	-4.34681E-03
1.62672E+01	-4.35163E-03
1.62695E+01	-4.35745E-03
1.62717E+01	-4.36358E-03
1.62739E+01	-4.37047E-03
1.62761E+01	-4.37807E-03
1.62782E+01	-4.38638E-03
1.62800E+01	-4.39382E-03
1.62819E+01	-4.40174E-03
1.62837E+01	-4.41012E-03
1.62855E+01	-4.41897E-03
1.62873E+01	-4.42827E-03
1.62891E+01	-4.43803E-03
1.62909E+01	-4.44825E-03
1.62927E+01	-4.45892E-03
1.62942E+01	-4.46806E-03
1.62957E+01	-4.47752E-03
1.62972E+01	-4.48728E-03
1.62987E+01	-4.49733E-03
1.63008E+01	-4.51195E-03
1.63029E+01	-4.52708E-03
1.63050E+01	-4.54272E-03
1.63071E+01	-4.55886E-03
1.63113E+01	-4.59295E-03
1.63156E+01	-4.62909E-03
1.63198E+01	-4.66734E-03
1.63241E+01	-4.70778E-03
1.63265E+01	-4.73160E-03
1.63289E+01	-4.75618E-03
1.63313E+01	-4.78152E-03
1.63336E+01	-4.80767E-03
1.63360E+01	-4.83464E-03
1.63384E+01	-4.86246E-03
1.63408E+01	-4.89118E-03
1.63432E+01	-4.92082E-03
1.63452E+01	-4.94526E-03
1.63471E+01	-4.97036E-03
1.63490E+01	-4.99613E-03
1.63509E+01	-5.02256E-03
1.63528E+01	-5.04995E-03
1.63548E+01	-5.07796E-03
1.63567E+01	-5.10657E-03
1.63587E+01	-5.13574E-03
1.63617E+01	-5.18311E-03
1.63648E+01	-5.23185E-03
1.63679E+01	-5.28194E-03
1.63710E+01	-5.33341E-03
1.63740E+01	-5.38516E-03
1.63770E+01	-5.43825E-03
1.63800E+01	-5.49268E-03
1.63830E+01	-5.54846E-03
1.63855E+01	-5.59505E-03
1.63879E+01	-5.64251E-03
1.63904E+01	-5.69085E-03
1.63929E+01	-5.74004E-03
1.63952E+01	-5.78732E-03
1.63975E+01	-5.83530E-03
1.63998E+01	-5.88396E-03
1.64022E+01	-5.93325E-03
1.64042E+01	-5.97717E-03
1.64063E+01	-6.02155E-03
1.64083E+01	-6.06641E-03
1.64104E+01	-6.11173E-03
1.64128E+01	-6.16490E-03
1.64151E+01	-6.21873E-03
1.64175E+01	-6.27321E-03
1.64199E+01	-6.32837E-03
1.64232E+01	-6.40708E-03
1.64266E+01	-6.48713E-03
1.64299E+01	-6.56855E-03
1.64333E+01	-6.65133E-03
1.64355E+01	-6.70755E-03
1.64378E+01	-6.76437E-03
1.64400E+01	-6.82177E-03
1.64422E+01	-6.87976E-03
1.64439E+01	-6.92266E-03
1.64455E+01	-6.96585E-03
1.64472E+01	-7.00929E-03
1.64488E+01	-7.05294E-03
1.64505E+01	-7.09679E-03
1.64521E+01	-7.14083E-03
1.64537E+01	-7.18507E-03
1.64554E+01	-7.22951E-03
1.64587E+01	-7.32021E-03
1.64621E+01	-7.41163E-03
1.64654E+01	-7.50368E-03
1.64687E+01	-7.59627E-03
1.64705E+01	-7.64588E-03
1.64723E+01	-7.69559E-03
1.64741E+01	-7.74541E-03
1.64758E+01	-7.79532E-03
1.64776E+01	-7.84530E-03
1.64794E+01	-7.89534E-03
1.64812E+01	-7.94540E-03
1.64830E+01	-7.99547E-03
1.64849E+01	-8.05063E-03
1.64869E+01	-8.10570E-03
1.64888E+01	-8.16061E-03
1.64908E+01	-8.21534E-03
1.64933E+01	-8.28340E-03
1.64957E+01	-8.35108E-03
1.64982E+01	-8.41831E-03
1.65006E+01	-8.48506E-03
1.65029E+01	-8.54554E-03
1.65051E+01	-8.60558E-03
1.65073E+01	-8.66515E-03
1.65096E+01	-8.72424E-03
1.65113E+01	-8.77045E-03
1.65131E+01	-8.81637E-03
1.65149E+01	-8.86199E-03
1.65166E+01	-8.90734E-03
1.65184E+01	-8.95241E-03
1.65201E+01	-8.99723E-03
1.65219E+01	-9.04180E-03
1.65237E+01	-9.08614E-03
1.65258E+01	-9.13940E-03
1.65279E+01	-9.19236E-03
1.65300E+01	-9.24504E-03
1.65322E+01	-9.29748E-03
1.65343E+01	-9.34968E-03
1.65364E+01	-9.40166E-03
1.65386E+01	-9.45344E-03
1.65407E+01	-9.50502E-03
1.65433E+01	-9.56919E-03
1.65460E+01	-9.63309E-03
1.65487E+01	-9.69674E-03
1.65513E+01	-9.76015E-03
1.65541E+01	-9.82551E-03
1.65568E+01	-9.89071E-03
1.65596E+01	-9.95583E-03
1.65623E+01	-1.00209E-02
1.65649E+01	-1.00816E-02
1.65675E+01	-1.01423E-02
1.65700E+01	-1.02029E-02
1.65726E+01	-1.02634E-02
1.65760E+01	-1.03438E-02
1.65794E+01	-1.04241E-02
1.65829E+01	-1.05040E-02
1.65863E+01	-1.05835E-02
1.65891E+01	-1.06493E-02
1.65920E+01	-1.07147E-02
1.65948E+01	-1.07795E-02
1.65977E+01	-1.08438E-02
1.65999E+01	-1.08949E-02
1.66022E+01	-1.09457E-02
1.66045E+01	-1.09962E-02
1.66068E+01	-1.10463E-02
1.66099E+01	-1.11147E-02
1.66131E+01	-1.11827E-02
1.66162E+01	-1.12504E-02
1.66193E+01	-1.13180E-02
1.66219E+01	-1.13738E-02
1.66245E+01	-1.14297E-02
1.66271E+01	-1.14857E-02
1.66297E+01	-1.15419E-02
1.66316E+01	-1.15833E-02
1.66334E+01	-1.16248E-02
1.66353E+01	-1.16665E-02
1.66372E+01	-1.17084E-02
1.66387E+01	-1.17419E-02
1.66403E+01	-1.17756E-02
1.66418E+01	-1.18094E-02
1.66433E+01	-1.18433E-02
1.66448E+01	-1.18774E-02
1.66463E+01	-1.19116E-02
1.66478E+01	-1.19461E-02
1.66493E+01	-1.19807E-02
1.66511E+01	-1.20215E-02
1.66528E+01	-1.20626E-02
1.66546E+01	-1.21038E-02
1.66564E+01	-1.21452E-02
1.66589E+01	-1.22034E-02
1.66614E+01	-1.22617E-02
1.66638E+01	-1.23202E-02
1.66663E+01	-1.23788E-02
1.66687E+01	-1.24350E-02
1.66711E+01	-1.24911E-02
1.66735E+01	-1.25472E-02
1.66758E+01	-1.26032E-02
1.66782E+01	-1.26590E-02
1.66806E+01	-1.27144E-02
1.66830E+01	-1.27696E-02
1.66853E+01	-1.28243E-02
1.66891E+01	-1.29099E-02
1.66929E+01	-1.29942E-02
1.66966E+01	-1.30770E-02
1.67004E+01	-1.31583E-02
1.67030E+01	-1.32140E-02
1.67056E+01	-1.32688E-02
1.67082E+01	-1.33228E-02
1.67109E+01	-1.33759E-02
1.67135E+01	-1.34280E-02
1.67161E+01	-1.34794E-02
1.67187E+01	-1.35298E-02
1.67214E+01	-1.35794E-02
1.67236E+01	-1.36213E-02
1.67259E+01	-1.36626E-02
1.67281E+01	-1.37032E-02
1.67304E+01	-1.37431E-02
1.67325E+01	-1.37804E-02
1.67346E+01	-1.38171E-02
1.67368E+01	-1.38531E-02
1.67389E+01	-1.38885E-02
1.67407E+01	-1.39168E-02
1.67424E+01	-1.39447E-02
1.67442E+01	-1.39722E-02
1.67459E+01	-1.39991E-02
1.67489E+01	-1.40437E-02
1.67518E+01	-1.40869E-02
1.67548E+01	-1.41288E-02
1.67577E+01	-1.41693E-02
1.67608E+01	-1.42098E-02
1.67638E+01	-1.42489E-02
1.67669E+01	-1.42867E-02
1.67700E+01	-1.43231E-02
1.67730E+01	-1.43582E-02
1.67761E+01	-1.43919E-02
1.67791E+01	-1.44242E-02
1.67822E+01	-1.44550E-02
1.67858E+01	-1.44899E-02
1.67895E+01	-1.45227E-02
1.67931E+01	-1.45533E-02
1.67968E+01	-1.45815E-02
1.67987E+01	-1.45954E-02
1.68006E+01	-1.46086E-02
1.68025E+01	-1.46211E-02
1.68044E+01	-1.46331E-02
1.68058E+01	-1.46417E-02
1.68073E+01	-1.46500E-02
1.68087E+01	-1.46580E-02
1.68101E+01	-1.46656E-02
1.68116E+01	-1.46729E-02
1.68130E+01	-1.46800E-02
1.68144E+01	-1.46867E-02
1.68159E+01	-1.46932E-02
1.68175E+01	-1.47001E-02
1.68191E+01	-1.47068E-02
1.68208E+01	-1.47131E-02
1.68224E+01	-1.47190E-02
1.68261E+01	-1.47312E-02
1.68298E+01	-1.47415E-02
1.68335E+01	-1.47501E-02
1.68372E+01	-1.47569E-02
1.68396E+01	-1.47604E-02
1.68420E+01	-1.47631E-02
1.68445E+01	-1.47650E-02
1.68469E+01	-1.47660E-02
1.68493E+01	-1.47662E-02
1.68517E+01	-1.47655E-02
1.68541E+01	-1.47639E-02
1.68565E+01	-1.47614E-02
1.68593E+01	-1.47575E-02
1.68620E+01	-1.47525E-02
1.68648E+01	-1.47463E-02
1.68675E+01	-1.47391E-02
1.68702E+01	-1.47306E-02
1.68730E+01	-1.47211E-02
1.68757E+01	-1.47103E-02
1.68784E+01	-1.46983E-02
1.68818E+01	-1.46820E-02
1.68851E+01	-1.46637E-02
1.68884E+01	-1.46435E-02
1.68918E+01	-1.46213E-02
1.68954E+01	-1.45950E-02
1.68990E+01	-1.45663E-02
1.69026E+01	-1.45353E-02
1.69062E+01	-1.45018E-02
1.69098E+01	-1.44651E-02
1.69135E+01	-1.44260E-02
1.69172E+01	-1.43845E-02
1.69209E+01	-1.43406E-02
1.69245E+01	-1.42944E-02
1.69282E+01	-1.42457E-02
1.69319E+01	-1.41944E-02
1.69356E+01	-1.41404E-02
1.69393E+01	-1.40830E-02
1.69430E+01	-1.40229E-02
1.69468E+01	-1.39600E-02
1.69505E+01	-1.38943E-02
1.69549E+01	-1.38121E-02
1.69594E+01	-1.37262E-02
1.69639E+01	-1.36365E-02
1.69683E+01	-1.35431E-02
1.69701E+01	-1.35051E-02
1.69719E+01	-1.34665E-02
1.69736E+01	-1.34273E-02
1.69754E+01	-1.33873E-02
1.69772E+01	-1.33466E-02
1.69789E+01	-1.33052E-02
1.69807E+01	-1.32631E-02
1.69824E+01	-1.32203E-02
1.69845E+01	-1.31687E-02
1.69866E+01	-1.31161E-02
1.69887E+01	-1.30624E-02
1.69908E+01	-1.30076E-02
1.69939E+01	-1.29238E-02
1.69970E+01	-1.28376E-02
1.70001E+01	-1.27490E-02
1.70032E+01	-1.26579E-02
1.70065E+01	-1.25588E-02
1.70098E+01	-1.24571E-02
1.70131E+01	-1.23530E-02
1.70164E+01	-1.22466E-02
1.70188E+01	-1.21655E-02
1.70213E+01	-1.20832E-02
1.70238E+01	-1.20000E-02
1.70262E+01	-1.19159E-02
1.70287E+01	-1.18311E-02
1.70312E+01	-1.17455E-02
1.70336E+01	-1.16594E-02
1.70361E+01	-1.15728E-02
1.70388E+01	-1.14762E-02
1.70415E+01	-1.13792E-02
1.70443E+01	-1.12816E-02
1.70470E+01	-1.11837E-02
1.70512E+01	-1.10312E-02
1.70555E+01	-1.08779E-02
1.70597E+01	-1.07242E-02
1.70639E+01	-1.05700E-02
1.70684E+01	-1.04057E-02
1.70729E+01	-1.02413E-02
1.70774E+01	-1.00768E-02
1.70819E+01	-9.91226E-03
1.70850E+01	-9.80098E-03
1.70880E+01	-9.68981E-03
1.70911E+01	-9.57880E-03
1.70941E+01	-9.46797E-03
1.70951E+01	-9.43344E-03
1.70960E+01	-9.39893E-03
1.70970E+01	-9.36445E-03
1.70979E+01	-9.32999E-03
1.70989E+01	-9.29556E-03
1.70998E+01	-9.26117E-03
1.71008E+01	-9.22680E-03
1.71017E+01	-9.19247E-03
1.71026E+01	-9.16000E-03
1.71035E+01	-9.12757E-03
1.71044E+01	-9.09518E-03
1.71054E+01	-9.06282E-03
1.71084E+01	-8.95487E-03
1.71114E+01	-8.84725E-03
1.71144E+01	-8.73991E-03
1.71174E+01	-8.63274E-03
1.71202E+01	-8.53159E-03
1.71231E+01	-8.43047E-03
1.71259E+01	-8.32936E-03
1.71288E+01	-8.22822E-03
1.71316E+01	-8.12701E-03
1.71345E+01	-8.02573E-03
1.71373E+01	-7.92442E-03
1.71402E+01	-7.82312E-03
1.71429E+01	-7.72650E-03
1.71456E+01	-7.62993E-03
1.71483E+01	-7.53345E-03
1.71510E+01	-7.43709E-03
1.71541E+01	-7.32810E-03
1.71572E+01	-7.21930E-03
1.71602E+01	-7.11072E-03
1.71633E+01	-7.00240E-03
1.71665E+01	-6.88909E-03
1.71698E+01	-6.77626E-03
1.71730E+01	-6.66399E-03
1.71762E+01	-6.55235E-03
1.71777E+01	-6.49979E-03
1.71793E+01	-6.44740E-03
1.71808E+01	-6.39520E-03
1.71823E+01	-6.34320E-03
1.71838E+01	-6.29142E-03
1.71854E+01	-6.23986E-03
1.71869E+01	-6.18854E-03
1.71884E+01	-6.13747E-03
1.71905E+01	-6.06866E-03
1.71926E+01	-6.00033E-03
1.71946E+01	-5.93247E-03
1.71967E+01	-5.86510E-03
1.72000E+01	-5.75943E-03
1.72032E+01	-5.65500E-03
1.72065E+01	-5.55185E-03
1.72098E+01	-5.44999E-03
1.72148E+01	-5.29519E-03
1.72199E+01	-5.14366E-03
1.72250E+01	-4.99567E-03
1.72300E+01	-4.85146E-03
1.72354E+01	-4.70325E-03
1.72407E+01	-4.56015E-03
1.72461E+01	-4.42272E-03
1.72514E+01	-4.29146E-03
1.72549E+01	-4.20890E-03
1.72585E+01	-4.12927E-03
1.72620E+01	-4.05266E-03
1.72655E+01	-3.97919E-03
1.72666E+01	-3.95708E-03
1.72677E+01	-3.93528E-03
1.72687E+01	-3.91379E-03
1.72698E+01	-3.89262E-03
1.72709E+01	-3.87176E-03
1.72720E+01	-3.85121E-03
1.72731E+01	-3.83099E-03
1.72742E+01	-3.81108E-03
1.72764E+01	-3.77169E-03
1.72786E+01	-3.73365E-03
1.72808E+01	-3.69698E-03
1.72830E+01	-3.66170E-03
1.72864E+01	-3.61065E-03
1.72897E+01	-3.56298E-03
1.72931E+01	-3.51878E-03
1.72965E+01	-3.47812E-03
1.73015E+01	-3.42368E-03
1.73066E+01	-3.37780E-03
1.73117E+01	-3.34075E-03
1.73167E+01	-3.31281E-03
1.73209E+01	-3.29684E-03
1.73251E+01	-3.28741E-03
1.73293E+01	-3.28473E-03
1.73335E+01	-3.28898E-03
1.73359E+01	-3.29472E-03
1.73383E+01	-3.30290E-03
1.73408E+01	-3.31356E-03
1.73432E+01	-3.32674E-03
1.73449E+01	-3.33713E-03
1.73465E+01	-3.34870E-03
1.73482E+01	-3.36145E-03
1.73498E+01	-3.37538E-03
1.73507E+01	-3.38329E-03
1.73516E+01	-3.39154E-03
1.73525E+01	-3.40011E-03
1.73533E+01	-3.40903E-03
1.73542E+01	-3.41828E-03
1.73551E+01	-3.42786E-03
1.73560E+01	-3.43778E-03
1.73569E+01	-3.44802E-03
1.73580E+01	-3.46230E-03
1.73592E+01	-3.47716E-03
1.73604E+01	-3.49261E-03
1.73616E+01	-3.50863E-03
1.73645E+01	-3.55119E-03
1.73675E+01	-3.59720E-03
1.73705E+01	-3.64653E-03
1.73734E+01	-3.69903E-03
1.73767E+01	-3.76101E-03
1.73800E+01	-3.82650E-03
1.73833E+01	-3.89528E-03
1.73866E+01	-3.96710E-03
1.73884E+01	-4.00799E-03
1.73902E+01	-4.04964E-03
1.73920E+01	-4.09200E-03
1.73939E+01	-4.13503E-03
1.73952E+01	-4.16770E-03
1.73966E+01	-4.20073E-03
1.73980E+01	-4.23411E-03
1.73993E+01	-4.26783E-03
1.74007E+01	-4.30189E-03
1.74020E+01	-4.33628E-03
1.74034E+01	-4.37100E-03
1.74048E+01	-4.40606E-03
1.74066E+01	-4.45334E-03
1.74084E+01	-4.50119E-03
1.74102E+01	-4.54963E-03
1.74120E+01	-4.59864E-03
1.74160E+01	-4.70605E-03
1.74199E+01	-4.81612E-03
1.74238E+01	-4.92887E-03
1.74277E+01	-5.04429E-03
1.74318E+01	-5.16793E-03
1.74359E+01	-5.29450E-03
1.74400E+01	-5.42399E-03
1.74441E+01	-5.55635E-03
1.74466E+01	-5.63832E-03
1.74491E+01	-5.72132E-03
1.74516E+01	-5.80531E-03
1.74540E+01	-5.89028E-03
1.74560E+01	-5.95851E-03
1.74580E+01	-6.02732E-03
1.74600E+01	-6.09669E-03
1.74620E+01	-6.16661E-03
1.74640E+01	-6.23706E-03
1.74659E+01	-6.30800E-03
1.74679E+01	-6.37941E-03
1.74699E+01	-6.45125E-03
1.74719E+01	-6.52398E-03
1.74739E+01	-6.59714E-03
1.74759E+01	-6.67073E-03
1.74779E+01	-6.74474E-03
1.74798E+01	-6.81556E-03
1.74817E+01	-6.88677E-03
1.74836E+01	-6.95836E-03
1.74855E+01	-7.03033E-03
1.74876E+01	-7.10958E-03
1.74896E+01	-7.18930E-03
1.74917E+01	-7.26952E-03
1.74938E+01	-7.35023E-03
1.74956E+01	-7.42290E-03
1.74975E+01	-7.49596E-03
1.74994E+01	-7.56940E-03
1.75012E+01	-7.64322E-03
1.75037E+01	-7.74321E-03
1.75062E+01	-7.84385E-03
1.75087E+01	-7.94514E-03
1.75112E+01	-8.04707E-03
1.75135E+01	-8.14002E-03
1.75158E+01	-8.23347E-03
1.75181E+01	-8.32744E-03
1.75203E+01	-8.42191E-03
1.75250E+01	-8.61564E-03
1.75296E+01	-8.81142E-03
1.75342E+01	-9.00920E-03
1.75388E+01	-9.20894E-03
1.75419E+01	-9.34228E-03
1.75449E+01	-9.47636E-03
1.75480E+01	-9.61109E-03
1.75511E+01	-9.74639E-03
1.75541E+01	-9.88224E-03
1.75572E+01	-1.00186E-02
1.75602E+01	-1.01556E-02
1.75633E+01	-1.02931E-02
1.75671E+01	-1.04629E-02
1.75708E+01	-1.06334E-02
1.75746E+01	-1.08044E-02
1.75784E+01	-1.09757E-02
1.75821E+01	-1.11474E-02
1.75859E+01	-1.13190E-02
1.75896E+01	-1.14905E-02
1.75934E+01	-1.16616E-02
1.75969E+01	-1.18191E-02
1.76004E+01	-1.19759E-02
1.76038E+01	-1.21318E-02
1.76073E+01	-1.22867E-02
1.76108E+01	-1.24404E-02
1.76143E+01	-1.25928E-02
1.76177E+01	-1.27437E-02
1.76212E+01	-1.28930E-02
1.76253E+01	-1.30649E-02
1.76293E+01	-1.32343E-02
1.76334E+01	-1.34010E-02
1.76374E+01	-1.35650E-02
1.76424E+01	-1.37617E-02
1.76473E+01	-1.39537E-02
1.76523E+01	-1.41408E-02
1.76573E+01	-1.43226E-02
1.76622E+01	-1.44989E-02
1.76672E+01	-1.46694E-02
1.76721E+01	-1.48338E-02
1.76771E+01	-1.49917E-02
1.76818E+01	-1.51339E-02
1.76864E+01	-1.52696E-02
1.76911E+01	-1.53984E-02
1.76957E+01	-1.55200E-02
1.77000E+01	-1.56236E-02
1.77042E+01	-1.57209E-02
1.77084E+01	-1.58116E-02
1.77126E+01	-1.58956E-02
1.77168E+01	-1.59728E-02
1.77211E+01	-1.60433E-02
1.77253E+01	-1.61071E-02
1.77295E+01	-1.61643E-02
1.77330E+01	-1.62070E-02
1.77365E+01	-1.62454E-02
1.77400E+01	-1.62794E-02
1.77435E+01	-1.63094E-02
1.77460E+01	-1.63283E-02
1.77485E+01	-1.63452E-02
1.77510E+01	-1.63602E-02
1.77535E+01	-1.63734E-02
1.77553E+01	-1.63816E-02
1.77571E+01	-1.63890E-02
1.77588E+01	-1.63955E-02
1.77606E+01	-1.64013E-02
1.77624E+01	-1.64063E-02
1.77641E+01	-1.64105E-02
1.77659E+01	-1.64140E-02
1.77677E+01	-1.64168E-02
1.77701E+01	-1.64194E-02
1.77724E+01	-1.64206E-02
1.77748E+01	-1.64206E-02
1.77772E+01	-1.64193E-02
1.77805E+01	-1.64152E-02
1.77839E+01	-1.64085E-02
1.77873E+01	-1.63991E-02
1.77906E+01	-1.63870E-02
1.77936E+01	-1.63741E-02
1.77965E+01	-1.63589E-02
1.77995E+01	-1.63414E-02
1.78025E+01	-1.63216E-02
1.78057E+01	-1.62977E-02
1.78089E+01	-1.62711E-02
1.78121E+01	-1.62420E-02
1.78152E+01	-1.62103E-02
1.78183E+01	-1.61772E-02
1.78214E+01	-1.61419E-02
1.78245E+01	-1.61043E-02
1.78276E+01	-1.60646E-02
1.78307E+01	-1.60227E-02
1.78338E+01	-1.59788E-02
1.78369E+01	-1.59328E-02
1.78400E+01	-1.58848E-02
1.78426E+01	-1.58424E-02
1.78452E+01	-1.57988E-02
1.78478E+01	-1.57538E-02
1.78505E+01	-1.57077E-02
1.78536E+01	-1.56517E-02
1.78567E+01	-1.55941E-02
1.78598E+01	-1.55347E-02
1.78629E+01	-1.54738E-02
1.78662E+01	-1.54076E-02
1.78694E+01	-1.53396E-02
1.78727E+01	-1.52697E-02
1.78760E+01	-1.51979E-02
1.78794E+01	-1.51213E-02
1.78828E+01	-1.50426E-02
1.78862E+01	-1.49618E-02
1.78896E+01	-1.48788E-02
1.78905E+01	-1.48563E-02
1.78914E+01	-1.48336E-02
1.78923E+01	-1.48107E-02
1.78932E+01	-1.47877E-02
1.78941E+01	-1.47646E-02
1.78950E+01	-1.47412E-02
1.78959E+01	-1.47177E-02
1.78968E+01	-1.46939E-02
1.78989E+01	-1.46379E-02
1.79010E+01	-1.45808E-02
1.79032E+01	-1.45227E-02
1.79053E+01	-1.44635E-02
1.79081E+01	-1.43829E-02
1.79109E+01	-1.43006E-02
1.79137E+01	-1.42166E-02
1.79166E+01	-1.41310E-02
1.79194E+01	-1.40439E-02
1.79222E+01	-1.39552E-02
1.79250E+01	-1.38651E-02
1.79278E+01	-1.37735E-02
1.79300E+01	-1.37040E-02
1.79321E+01	-1.36338E-02
1.79342E+01	-1.35629E-02
1.79363E+01	-1.34912E-02
1.79384E+01	-1.34189E-02
1.79405E+01	-1.33459E-02
1.79426E+01	-1.32725E-02
1.79447E+01	-1.31985E-02
1.79473E+01	-1.31082E-02
1.79498E+01	-1.30173E-02
1.79524E+01	-1.29259E-02
1.79550E+01	-1.28339E-02
1.79572E+01	-1.27525E-02
1.79595E+01	-1.26707E-02
1.79617E+01	-1.25887E-02
1.79640E+01	-1.25063E-02
1.79670E+01	-1.23951E-02
1.79700E+01	-1.22835E-02
1.79731E+01	-1.21718E-02
1.79761E+01	-1.20599E-02
1.79790E+01	-1.19530E-02
1.79819E+01	-1.18462E-02
1.79848E+01	-1.17396E-02
1.79877E+01	-1.16333E-02
1.79909E+01	-1.15181E-02
1.79940E+01	-1.14033E-02
1.79972E+01	-1.12892E-02
1.80003E+01	-1.11757E-02
1.80035E+01	-1.10629E-02
1.80066E+01	-1.09508E-02
1.80098E+01	-1.08392E-02
1.80130E+01	-1.07283E-02
1.80159E+01	-1.06252E-02
1.80189E+01	-1.05226E-02
